0,0,137742915,137427452,137972479,137603548,138062855,138062499,137393148,137566408,137362527,137649877,137803900,137652868,138086114,137714722,137993902,138055714,137697379,137499651,139017635,137702526,138004284,137718545,137656770,137806814,138067900,137728240,137244327,137415934,137360762,137742786,137739878,137489723,137602050,137250071,138029254,137590880,137642556,137624933,137658313,137523040,137572816,137778334,137497018,137841294,137752867,137877661,137670351,137556443,137626907,137434942,137016952,137902484,137975113,137524359,139615503,137573602,137427178,137555220,137471086,137771357,137044966,137442642,137797448,137405042,137237182,137886222,137426756,137508942,137703792,137710761,137559296,137843177,137522727,137853036,137566577,137941522,137648956,137479256,137845185,137877598,137863722,137979876,137686989,138957912,136901240,137334624,137130914,137139117,137240363,137206350,137512728,137563981,137388888,137431605,137450343,137728072,137487296,137459639,137723719
15,239517929,238006765,237772398,238430603,238051280,238166392,238314443,238290121,237777150,238674402,237993793,237809629,238491120,238063912,242595781,238000780,238669208,237974150,238309731,237565588,238139844,238170475,237952939,237643457,238121088,237616906,238140173,238301413,238273237,237675030,238487523,239937902,239785712,237994838,238029084,238379249,238728158,238106937,238339884,238455726,239085133,238724042,238162927,238616158,238033138,238233719,237636033,238207335,238299568,238260545,238855732,238315255,238507394,238389149,238377894,238397465,238585784,240728690,238044217,238655584,237996254,238446806,238977865,238334421,238089406,238869333,239541851,241206088,238245040,238090435,240005773,238338873,237837194,239534622,237836549,238314691,238738110,238795198,238596948,238536114,238648550,240101893,238585452,238625598,238564011,238783877,238174275,238540664,238150353,238419667,238271993,239151313,238140169,239568200,239973359,238793531,238249348,237891414,237837849,238913958
16,137619157,137793960,137393519,137422994,137607212,137613914,138045914,139173630,137513515,137493635,139136477,137728128,137578247,137626953,138628960,137730284,140415936,137389590,138682237,137786361,138709590,137326548,137832368,137753549,137589335,137978493,138354981,137587338,137451788,138900548,137671648,137508706,137496940,137862355,138170332,138136295,137528822,137535447,137413761,137959175,137731109,137678173,137744358,137732520,137870542,137515546,137744733,138470719,139264550,137742099,137654597,137575328,137306784,137787537,138216852,138388081,137094533,137310220,137908178,137602091,137583258,137427005,137139496,138432970,137016743,137047811,137455324,137781113,137549865,138944524,138674331,137924549,137498083,137666890,137626814,137500693,137486177,137591095,137563698,137851743,141248455,138048017,137185360,137084103,137479787,137270684,137276881,137594275,137856324,137288094,137337478,137797942,137500348,137394931,138065646,137741974,137673618,137539677,137614243,137713642
16,238565335,238616806,239586168,238316930,239876049,238286589,239758627,239870830,240948859,238679577,240033705,241099663,240912815,238117228,238381530,238489010,238654294,238110255,239653312,238369667,237798827,240485980,238684045,238521444,238545669,238347497,238586721,238351228,241202378,238172214,239640154,237836788,238406465,238627640,238808105,240015373,237974002,238327587,237807093,238538860,238518388,239903750,238448330,238541313,238721032,238183969,237782414,239654691,238405269,238538026,238892512,238098879,238405234,238843463,240595546,237572573,237892402,240810333,241393604,238997583,238405370,238221281,237826193,239235072,238882784,239044165,239159567,238324321,238592078,239512709,238196658,242154813,238559192,238820174,238347001,238424448,238313176,238718027,238384190,238523517,238827090,238812243,238472729,238377679,238428147,237817432,238050460,238674116,238714041,238757664,238196641,238753836,239209346,238848065,238667619,238199400,238349451,238722289,238560657,238451717
17,137616884,137650059,137419035,137882934,137629644,137578100,137104227,137070681,137416489,137621903,137375979,137505411,137539030,137267906,137679875,137136362,137989400,137778676,137717884,137430436,137913712,137070214,137733232,137611787,137365566,137013390,137422974,137685134,137784441,137709353,137747148,137773030,137764899,137657299,137863621,137194321,137085200,137799370,138234865,137546998,137353952,137735864,137480224,137185628,137486377,137696056,137456499,137565610,137654675,137639617,137500991,137493210,137647927,137644967,137662080,137529026,137437655,137449333,136982293,137180244,137439736,137699231,137639668,137614334,137288970,137607315,137613907,137671377,137175949,137220630,137546960,137113031,137577398,137407775,138722931,137286353,137050044,137374167,137691647,137819633,137684848,146520914,137790441,137960698,137703574,137346882,137772810,137275774,138052302,137606178,137299106,137447259,137515202,137900221,137870015,137202118,137401556,137735497,137289342,137328983
17,238611015,238436470,238414410,238261682,238366598,239050249,238001315,237809026,238410148,238570622,237889505,238497905,238467926,237565610,238217353,239630203,239198245,241382711,238603657,238283292,238361627,238247097,239000744,238672614,238091499,237571033,238387688,238577996,238162499,238158457,238810436,238827220,238527701,238242373,238626810,238006046,238066580,238748739,238683824,238633808,237827406,238417988,238217537,237737353,238578987,238571827,237904788,237992893,238602099,238365739,238105744,238317574,240919802,238487778,238270579,238242657,238634479,238360044,237966326,238337545,238113112,238394601,238510866,238484234,238628894,238408249,238400405,238595615,237850627,237980627,238246953,238318369,238485923,237843406,239680178,237991783,238001996,238200978,238353512,238786494,238679228,238817649,238092292,239044670,238476240,238543739,238794964,238261134,238336922,238656813,238370070,238540548,238755623,238470609,238838162,237710626,238636626,238283385,238267504,238269557
18,137685017,137596960,137601477,137302490,137376946,137159479,138065859,137852387,137448433,137398378,137282582,137663977,137973625,137478066,137477996,137679089,137964285,138140692,137469071,138296145,137488489,137587710,137255599,137448197,137414506,137484244,137494665,137763891,137503118,137819469,137157739,137404722,137615617,137720823,137962826,137574778,137145708,137651440,137629835,137664094,137219459,137223117,137602894,138025072,137988886,137256821,138075093,137535647,137389881,137872505,137660135,137600580,137164292,137933794,137728276,137668721,137791116,137688855,137502180,137364143,137468900,137292658,138043641,137203649,137831333,137868814,137784344,137613507,137563607,137065852,137495255,137745412,137853037,137630098,137653022,137836667,137868955,137996164,137574775,137531400,137639272,137663046,137532097,137921180,137792324,137512201,137803005,137865048,137501233,137662771,138187255,137358979,137171519,137584713,138163582,137567814,138361228,138013788,137401311,138011003
18,238211009,238549353,238524672,237980764,238109663,238004531,238099719,238844130,238902179,238798557,238218294,238559300,239027446,238301835,238554648,238890843,238507453,238571274,237857814,238727438,238363818,238329985,238132715,238299858,241692952,238450388,238581706,238457203,238432198,238440086,238031956,238081796,238578057,238217722,238362732,238494216,237894505,238776236,238645280,238496153,237697166,238306452,238568903,238727594,238654658,238063233,238783703,238279990,238052096,238954893,238355321,238279144,239278885,238954029,238512935,238943589,238462499,238447033,237979177,238030971,238267088,238652905,238941241,237968319,238610079,238454759,238664182,238632295,238425826,238122933,238422798,238901125,238699082,238202246,238270728,238385641,238704250,238960846,238485397,238800279,238301632,239881467,238478414,238237573,238326496,238667269,238623237,238922623,238411103,238386687,238256246,238586872,237683087,238730288,238826820,238750957,238312552,238580379,238190407,238661859
19,137140114,137456919,137762909,137667100,138004086,137816250,137856299,137942448,137800627,137447507,137494059,137852187,137539325,137564558,138032449,137881560,137458642,137699849,137742778,137738016,138095617,137289787,138609710,137297691,137565242,137189586,137661864,137412522,137586936,137851885,137941496,137739449,137121773,137259074,137629052,137989511,137434867,137753544,137289804,138113019,137781142,137673755,137429322,138097318,137532293,137827815,137839376,137263607,137664461,137419527,137243064,137845154,137499268,137249480,137287437,137524026,137644928,137527504,137736846,137052330,137582933,137408245,137889463,137622928,137802487,137769556,138028162,137996048,137810797,137949366,137637276,137510547,137618575,137401891,137347658,137806452,137912965,137914847,137325358,138051604,137630460,137736753,137714915,137873183,138639933,137388913,137847019,137791446,137670883,137586160,137328396,137558687,137384247,138012483,138122267,137923777,137519856,138863430,137423592,137626963
19,237756069,237945622,238814311,238752502,239152813,238489739,238670837,238865146,238658468,238024039,238191219,238395194,238466574,238196383,238727337,238662043,237939632,238545606,239155565,238479038,238525456,238362042,238691245,238421595,238584738,238135357,238579096,238229525,238808806,237879136,238433238,238196172,237854311,237870650,238385428,238844605,238041465,238434579,238195098,238773271,238973246,238654534,238611456,238532942,238319758,238863322,238290086,237776273,238772785,238184616,238056172,238426128,238620437,237797380,237852888,239416828,238670610,238655703,238457111,237912384,238776283,238421863,238162552,242056302,239092712,239095248,239024154,238943897,238235639,238770031,240017383,238300967,238101038,238357504,238219809,238102751,238482514,238540648,238187702,238827985,237896204,238550084,238564264,238685135,238555466,238293201,238876917,238601643,238619977,238163692,237748640,238287621,238387968,238732196,238858239,238784064,238651232,238252499,238284842,238444348
20,137524938,137668727,137851378,137620459,137808616,137642449,137624005,138164352,137770321,137289017,138338477,137913950,137961569,138427448,137609851,137415210,137716859,137830168,138114181,137542257,137902589,137735022,137446737,137961453,137412771,139250713,137985515,137931993,137530324,137360045,137475430,139269273,137573802,137934958,137637398,137671299,137960291,137681620,137653536,137486987,138090784,137426141,138298196,141732317,137805643,137884380,137826076,137995275,137877151,137662718,137908099,137412026,137984657,137762159,137832268,137840528,137605896,138231665,137587120,137841594,137642530,138141002,137911304,138060911,137776508,137736457,138958144,137792673,137857304,137229894,137314630,137945218,138991374,137816082,137337032,139097356,137435849,137337727,137982565,137209208,137492621,137707478,137216772,137459534,137496558,137422842,137834478,137647799,137243202,137867534,137566401,137626477,137298768,137438264,137653183,137537714,137783792,137526912,138084878,137559394
20,239788884,238122098,239054844,238860880,238779500,238760665,238479579,238875135,238706397,237952099,238953316,238903420,239964722,238758019,238774314,238747372,239107217,238211426,238621100,238239246,238739152,240021377,239778102,238565332,238313348,238740950,239883561,238229441,240845385,238656840,238042350,238418005,240121968,238725035,238702906,238168465,238852354,238735316,238360336,238390001,239018608,238280616,238852928,239546622,239957476,238561937,238547825,238874793,238848402,238293172,238738294,238480498,238918466,239202365,238862018,238786839,238429753,238938787,239312736,238857452,238698745,239070862,238549130,239001531,238563097,238261403,238684170,238524320,238593738,238197499,238053321,238507271,238505211,238822286,238764835,238467784,238572877,238208748,238784072,238119425,238467449,238547181,238223458,238100804,238301566,238359688,238697162,238364270,238019882,238901240,238934896,238494048,238415122,238119192,238570164,238340168,238818918,238539285,238589539,238601172
21,137504371,137931906,137896673,137492078,137944457,137795678,137954707,137285848,137673178,137543011,138807091,137841982,137290527,137166585,139170030,137173704,137767190,137691242,137907586,137764914,137776693,137844968,138069585,137881666,137965905,137360699,137716728,137758710,137459989,138053910,137990075,137400810,138073388,137980898,137938134,137481810,137898226,137816865,137590050,138070881,137981837,137736097,138072702,137796642,137619922,137448308,138693350,137518542,137981616,137746976,137787326,137878081,137533637,138034074,137884348,138005554,139093550,137788438,137386848,138015152,137720134,137634375,137677591,138042184,137859773,137769752,137390111,137618020,137718682,138119497,137916439,137508125,137435203,137293052,137877352,137484488,137598577,137774927,137543608,137950934,137675281,137900097,137655759,137934261,137981437,137807870,137626936,137252194,137961012,137886080,137695571,138224772,137453712,137853585,137839109,137790567,137810287,137429226,137408595,137781094
21,238464665,238352088,238489738,238312426,238786822,238399619,238642422,238260204,238462010,238344074,239111921,238584362,238062777,238051873,238008440,238429944,238799067,238779885,238757578,238976614,238922816,238995222,238271716,239993286,240217251,239473387,238088718,238911452,238141087,238869444,238909345,238525649,238739050,238758396,239296360,238545794,238918558,238773199,238246465,238517361,238797824,238627630,238754967,238628533,238383011,237959972,239250986,239280231,238439064,238421615,238437382,238832275,237857054,238538805,238852491,238818311,238126803,238690890,238823850,238984092,238537693,238281185,238459365,238788725,239100215,238859730,238479689,238683245,238288865,238836261,238524690,238723547,238025401,238570145,238813365,238667696,238968186,238741793,238241111,238686027,238481948,238429872,238685618,239043073,238655844,238629411,238490586,238568477,238528334,239043562,238706639,239221427,238311732,238803695,238486009,238685075,238518807,239556589,238377833,238338034
22,137586884,137473473,138084106,137482435,137848764,137529852,137497774,137696162,137833087,137802432,137898018,137735976,137654479,137602511,137782082,138002369,137796165,137798593,137825919,139866623,137683411,137976438,137853683,137737195,137838822,137902840,137625872,137957188,137508890,137875560,137975345,137902268,137939786,137921636,137618259,137668834,137901190,137596360,137505650,137749999,137932972,138043925,137560123,137953725,137504329,137740142,137174601,137745757,137474999,137825335,137817758,137824712,138002789,137748072,137808298,139185202,137299818,137964189,137497382,138013607,137759980,137854652,137892394,137767694,137685025,137981653,137689378,137424033,137587754,138070381,137650163,138169620,137821162,138026392,137867592,137984612,137883300,138028822,137619392,137476134,137880427,138019326,137652330,137667259,137862395,137585378,137105000,137626871,137652824,137410828,137400804,137934675,137529121,137374630,138392772,137743442,137589406,138882993,137910838,137889123
22,238728281,238351481,238558326,238394800,238733639,238583453,238470560,238656152,238985584,238771857,238743582,238902679,238806401,238199669,238726690,238667814,238751007,238749194,238931709,238550025,238553852,238886452,240140498,239170302,238695847,238516720,238099536,238699877,238581602,238863599,238237409,238827384,238752025,238652527,238775057,238055584,239099353,238534052,238321582,238448701,238773507,238451767,238489535,238531898,238678764,238610736,238364919,239085400,238424001,238644882,238573734,238877910,238793690,238909751,238475548,240078464,238286103,238689789,238521112,238778139,238589999,238735422,238669047,238474347,238430750,238706159,238705815,238985305,238230095,238846561,238300771,238886272,238890667,239030822,238496337,238860287,238792809,238729827,238255979,239790946,238648674,238640544,238634860,238442866,238716248,238624710,237896985,238364550,238130656,238243088,238037039,238659286,238630009,238563864,237933043,238417308,238423427,238399853,238997596,239079117
23,137546915,137520775,137293679,137872103,137134986,137849182,137686774,137763370,137410795,137540865,137963641,137572980,137969323,137790017,137906362,137995081,137416250,137827532,137964022,137559740,137851219,137722714,137947081,137112242,137541714,137489522,137515825,137885445,137964441,137590507,137800823,137803360,138140238,137467866,137232775,137681749,137768879,137774184,138979729,137604849,137925968,137968488,137440672,137904564,138859640,138064824,137544706,137677897,138056061,137907129,138929052,137821512,137526322,140087642,137519395,137430929,137706928,137814027,137753742,138098706,137146675,137547033,137477666,137649197,137620430,137728296,137656594,137635678,137386049,137873193,137718544,137320199,139138030,137859509,137826457,137266007,138012276,137516340,137700556,137531815,137835383,137354996,137838792,137833358,137583933,137613303,137236134,137397448,137373018,137851022,138750306,137615203,137298068,137861513,137875149,137928715,137765328,137709179,137519968,137742512
23,238471382,238216405,238269699,240077643,238060893,239999047,238947287,238744733,237899709,238829470,238738305,238311074,238545825,238337736,238830123,238220504,238150472,238746393,238524092,238432555,238684305,238731129,238315585,237654703,238081604,238111274,238201419,238516494,238656619,238391599,242245357,238788809,238685019,238068285,238518673,238564222,238742277,238644380,238574485,239716447,238770324,240061507,238506839,238663611,238260802,238684978,238418868,238837850,238922577,238625189,238164806,238451172,238086106,238306647,238207574,238245587,238289230,238345089,238312912,238857720,238039131,238053032,238195953,238616991,238114112,238249144,237970779,238144671,238195209,238609666,239743543,238225165,238136128,241602191,238782920,237580716,238643058,238083801,237918098,238355272,238796641,238431877,238983414,238575050,238759531,238952802,238165027,238125165,238245730,238945078,237942306,238457639,238441298,238474346,238559777,238725427,238390309,238058041,238408935,238467670
24,137705710,137590547,137877208,138856196,137506949,137159661,137715636,137613658,137606225,138015636,137882790,137396216,137407434,138666410,137880492,137575986,137668793,137703284,138974143,138148729,137161540,137910835,137360604,138067292,137515850,137479328,139017844,137327777,137995381,138099130,137843937,137653909,137460218,137839107,137707487,137664381,137684044,137980424,137402933,137465570,138608992,137780293,137495026,137584563,138179888,137593819,137828315,137816291,137855864,137886835,137444822,139290994,137897432,137169408,137495647,137745037,137508077,137564996,137387951,138994594,137970947,139269103,137809577,137447049,141018403,137373513,137945910,137399195,137782058,137464371,137635356,137681323,137792159,138125429,137989133,138032029,137501327,137517824,137509986,137282916,137751628,137949664,137710337,137589502,138195110,138852178,137623320,138275992,137769652,137741770,137802160,137612579,138020406,137868382,137170924,137464009,137527699,138306504,137684043,137693928
24,238467068,238854414,238368266,238184897,238091726,238767264,238384368,238316536,238397864,238524280,238516571,238314340,237787775,237962039,238445915,238372336,240052860,242366339,239723966,240130903,240990386,238554778,238127635,238446989,238457947,238403363,238630499,238186989,240701304,240137524,239665419,238589081,238422252,238766785,239908190,238257699,238767841,238669859,238573236,238129092,239239313,238403041,239694901,238281053,239991671,238095331,238363580,238653417,238644799,238548695,238248842,238459529,238709836,238504162,238476828,238544041,238179595,238230701,238184711,238084383,238802269,238641765,238663593,239774253,238326822,238084721,238720163,240834463,238811654,238066663,238453818,239367443,238209231,238860349,238620014,238283919,238069437,238378298,238201699,237983403,238580730,238553626,238557750,238305064,238782993,238152380,241073552,240074881,240037405,238654596,238472495,238245000,238516270,238741831,238477662,238238363,237966843,238176159,238205274,240024853
25,137965176,137296261,137630697,137391754,137512071,137713825,137708635,137538133,137554904,137577571,137597791,137433005,137748518,137849098,137859207,137577809,137725749,137382349,137741162,137697245,137567991,137824953,137637861,137731420,137835184,137737373,137785244,137972789,137567943,137498404,138000017,137665460,137471948,137502051,137555780,137430400,136881518,137333977,137387636,137631813,137998396,139101801,137765707,137780096,137835404,137831202,137299697,137866967,138082549,137299406,137423257,138217522,137987811,137512806,137955917,137607359,137865593,137841157,137651966,138043260,137717495,137421401,137596921,137710434,137609484,137287625,137867353,137921320,140681233,137489467,138922832,137925601,137974417,138031279,137462010,138801407,137190083,137387955,138005409,138008453,138053703,137491048,137892955,137445838,137727156,138078042,137666812,137551004,137577188,138000046,137763032,137321148,137950364,137989222,137757957,137926565,137853101,137527478,137498215,137924993
25,238646318,238369131,238946824,238048371,238071268,238619088,238493837,239585041,238577778,238518374,238328365,238278782,238428342,238779945,238568121,238305817,238328640,238595706,238520109,238757598,238238999,238596061,238572050,238697847,238684629,238442359,238835010,238390071,237890638,238199764,238714912,237973490,238082617,239750206,238341474,238354285,239283324,237806148,239475228,238627633,238688954,238180083,238573298,238569602,238454895,238419002,243083374,238742185,238302777,237817847,239721009,238594527,238719874,240536079,238897343,238460458,238655853,238587787,238323623,238653552,239838371,238046927,238397520,238338347,238371393,237989173,238555239,238379957,238425375,237802402,238163505,238613910,238687291,238716741,238217591,238158546,237660000,238548090,238527498,238585944,238631777,238185552,238662140,239183362,239828093,238467107,238561829,238369921,238554526,240049285,238487855,237949218,238359386,238635276,238599730,238343700,238808195,238261661,239289159,238663624
26,137575811,137863449,137392123,137657698,137935096,137930969,137494196,137954014,137468773,137650108,137842153,137348133,137891715,137716499,137951526,137868685,137411403,137697633,137472561,138869240,137648514,137508626,137845817,137883954,137720973,137814472,137619830,137828598,140421303,138062224,138300995,137621853,137600061,137845358,137609069,137847534,137476415,137922814,137767262,137775433,137622521,137610904,137634295,137151976,139413399,137999417,137645713,137452300,138036418,137365648,137524397,137742561,137354229,137696138,137565754,137677438,137599542,137827398,137376779,137675437,138042493,137877590,138002545,137592826,137906673,137696628,137784740,137847878,137703516,137988738,137290204,137636052,137561793,137332211,137461715,137781748,137772528,137597726,137587167,137830212,137749935,137249487,137872366,137663909,137851226,137946935,137506703,137957483,137427171,137546432,137399860,137552973,137896711,137707597,137571554,137828111,137729066,137574322,137444005,137498443
26,238191846,238547685,238218127,238387033,238547252,239924176,238216551,239292453,237810287,237860873,238692497,238325742,238570044,238462186,238735094,238427619,237919248,238296668,238363792,240624287,238366685,238492920,238444301,238682410,238444199,238552155,238283804,238702607,238179798,238623768,238546910,237905767,238849912,238809950,238316811,239190749,238398956,238563990,238193283,238876818,238555224,238694254,237924381,237641777,239398029,238478209,238749062,238444409,238516088,237699934,239449991,238273599,238205204,239623511,238670166,238541094,238359175,238856722,238328229,237961169,238658776,238719044,238668300,239531398,238672898,238476117,239989419,238775497,238525137,238522805,237866428,237907776,238044310,237887158,237915845,238505648,238601797,238450874,238261081,238870742,238715321,238155639,238775101,238119692,239245381,238694025,238746507,238774221,246541715,238625028,238307052,238116320,238531924,238355393,238633968,238507593,238323874,241118601,238274694,238277474
27,137375172,137711555,138013119,138704271,139276805,137892009,137946248,137847874,137476077,137589025,137625154,137907379,137619995,137527691,137651715,137522585,137863342,137383618,137324162,137801205,137913491,137524445,137483675,137561934,137883889,137352198,137682307,138000440,137605067,137640607,137497434,137575268,137554124,137335394,137382869,137739349,138969124,139181251,139211901,137935239,137588067,137783622,137490078,137524103,137743543,137613782,138730470,137524067,137151688,138030757,137847030,137679831,137607660,137432628,137882829,137612967,137604923,137534510,137492060,139163278,137728853,137490632,137575775,137293747,137472640,137941582,137826940,137485803,138601651,140105853,137668463,137076040,137435222,139169093,137490081,138922662,139239206,137962140,137584971,137783932,137618740,139193124,137448997,139256088,139303108,138060560,138018846,137785468,138056724,137208073,137480179,137642361,137595317,137175154,137520922,137690079,137669630,138348377,137352057,137986909
27,237853234,238170988,238935740,238286091,238517881,238713134,238615911,240167439,238395646,238026349,241035584,238744126,238360690,239417066,239966941,238167740,238672988,239432540,237718302,238725603,240147985,238392971,239381456,239627215,238721668,242713540,238439908,238527954,238516335,238127555,238058051,238433395,240836142,238510263,238132850,239554505,240992652,238759482,238660546,239903977,238394947,240013048,238198282,238228309,238422583,238200865,238231396,238385492,240449232,240047361,238455406,239968065,238701454,238142756,238595866,240736300,238256669,238785490,238095283,239965074,239739687,238169850,238224473,237874076,238145437,238142688,239935323,238089048,238202126,239473290,237857781,238060989,239320676,239826665,239913074,240828295,240077688,242714658,239497183,238408806,240524094,240031841,239177329,238299118,238932676,238975257,238871275,238251616,238943301,238356585,238422959,238188569,238521457,237863083,238262072,238090565,238456007,238491302,238233424,239159687
28,137678807,137998224,137841833,138088427,137585848,137595782,137925512,138004237,137147137,137543531,137624654,137916390,137993548,137932223,137504462,138041058,137429455,137466505,138131939,137550381,137513447,137401364,137435889,137718715,137954832,137689722,137913395,137801944,137918258,137923208,140224559,137553964,137737770,137974258,137902628,137982857,137658628,137291127,137169880,137566915,137627391,139000160,137746736,137615809,139390927,138843916,137910824,137858415,138212528,138024594,138052046,137343349,139335827,137633724,137940158,138021764,138044642,137881575,137565187,138074017,141820378,138096735,137636881,137634259,137948883,137887604,137893308,139176013,137778525,137904045,137970110,137690366,137354831,137760259,137383440,137939860,137858048,137711973,137731377,137810273,137489821,137946772,137872404,138198081,137769150,137835678,139565142,137903829,137507310,137396552,141194414,138639277,137603275,137836012,138109542,137996851,137673452,137520641,137647292,137541234
28,240554078,238850877,238708447,238998940,238340657,238410274,238841211,238831880,237812380,238434528,238381331,238780924,239176113,238723477,238873870,238578078,238120909,238178401,238606823,238515869,238289463,237916761,238239747,238610798,238495828,238773137,238880687,238895755,238795149,238686637,239127074,238451452,238616159,238715095,238780385,240149047,238359628,238031963,237889467,238413324,238235100,239773123,238589288,238690193,238924415,238439448,238829384,238829292,238593233,238673162,238755103,239537530,238468246,238327475,238876381,238286566,238761966,238524672,238441730,238710376,238502969,238678275,238554775,238376707,238804705,238463108,238968607,239136455,237858185,239534446,239112903,239048232,238196532,238706116,237882297,239081104,238630494,238650643,238678450,238561887,238255884,238831541,238701703,238447257,238729913,238841221,238719576,238705500,237941275,238415631,238479639,238475612,238165304,238809467,238848838,238471511,238256632,238254842,238329548,238390336
29,138068577,138193785,138008548,137893950,138904766,138498077,137724868,137555723,137725210,137976367,137703296,137544460,137617851,137276258,138342483,137802904,137665503,137510767,137824274,138162555,137787940,137459880,137499749,137874910,137868329,137964526,137543863,137783960,137538934,138046234,137669718,138046494,137709678,137914633,137958886,139385546,137823565,138002168,137718561,137605196,137544543,137549876,137828642,137615726,138154115,138029147,138306042,137451610,137606647,137706851,139708795,137880518,137945051,138049497,138088184,137883853,137860009,137729726,137422285,137568604,137585872,137706398,138109692,138113610,137474945,137563575,139047162,137547683,137463015,137582812,137746985,137613308,137977308,137794849,137862391,137261343,137623477,139110682,137671821,137978929,137639682,137750030,138444291,138194923,138252900,138218069,137556710,137740052,137311289,137575994,138022765,137957331,137804934,138007538,137986407,137342158,137903798,138133314,138384797,137837117
29,239953688,238930904,238642055,238889496,239586972,243765129,238831623,238485938,238985779,238927270,238515149,238362069,238371130,237944397,238509212,238816736,238678430,239013734,238603410,238742454,238503835,238338086,238438564,238609699,238848288,238667260,238414968,238706404,238264148,238864792,238339192,238683915,238389150,238315039,240201142,240679128,238643774,240006919,238349085,238176044,238406406,238639555,239274457,238795714,238795164,238731502,238567787,238343498,238413023,238461766,238403390,238929794,238644043,238818118,238837962,239978535,238787293,238862382,238484596,238543846,238523836,237921066,238879640,238681549,238346867,238485110,238731165,242954508,238710690,238784600,238599979,238479297,238536122,238487428,238518073,238169763,238360703,238745969,238874121,238686845,238405313,238697262,239093362,239069283,238618667,238859647,238328658,238044638,237978248,238127962,238778090,238891400,238956420,238957944,238482236,238328385,238610084,238765839,238662803,238616541
30,137888062,137896728,137856644,137194877,137979197,137867643,137905078,138042541,137525886,138097330,137747557,138059325,138002334,137444409,138443083,137902866,137886337,137909960,137497139,137944234,137642877,138017621,137792727,137797983,137660740,138057147,137745833,138011550,137212092,137946425,137830948,137526418,137258030,137609976,138120978,137674563,138029899,137926711,138017629,137819034,138175899,138080631,137702616,137354943,137700884,136880864,137007561,137556236,137556056,137700383,137457360,137608992,137838617,137843157,137423076,138627693,137858214,138036158,137814972,137832585,137439632,137592210,138152279,137533801,137637926,137604033,137818157,137411985,137757828,137371618,137581353,137783204,137520479,137205230,137716064,137831047,137710700,137753743,137493847,137521932,137323005,137559843,137423019,137941199,137942219,137631616,137470153,137551884,137859848,137519944,138748053,137911155,138870205,137334442,137820276,137303700,137280242,137446543,137634797,137708059
30,238805673,238665585,238825229,238230162,238748390,238834210,238792731,238849843,238061633,238716717,238245106,238592175,238651815,238105096,239130111,238778050,238883981,238592490,238625472,238981602,238472868,238574993,238669857,238681705,238282532,238382750,238242720,238633048,238192027,238906525,238796799,238403571,238051483,238775723,239443322,239052081,239116416,238795401,239277110,238407883,238570062,238799900,238190656,238224644,238011393,237813166,237825669,238452015,238395174,238275841,237711504,238880544,238362260,238869569,238361313,238492561,238564770,238699537,238677659,238606031,238280509,238776829,238688344,237820777,239703547,238393141,238848281,238082152,238293492,238132047,238559886,238523900,238547326,238306129,238765052,238779878,238824915,238587976,238115981,238207339,238376730,238147484,238268053,238788032,238789086,238398387,238311279,238354222,238604864,238323487,238488052,238398548,238919621,238113777,238962091,239274952,239212651,238376554,238485922,238584477
